E1,E2,E3,E4,E5,E6,S1,S2,S3,S4,S5,
97,85,82,94,96,94,93.87907,93.87907,93.87907,93.87907,108.06651,
96,88,82,96,97,96,93.87907,93.87907,93.87907,93.87907,109.01884,
96,88,82,92,95,95,93.87907,93.87907,93.87907,93.87907,109.06043,
96,87,81,93,98,96,93.87907,93.87907,93.87907,93.87907,109.31451,
97,88,85,93,95,96,93.87907,93.87907,93.87907,93.87907,107.141304,
97,89,80,88,95,95,93.87907,93.87907,93.87907,93.87907,98.290634,
96,88,82,91,95,95,93.87907,93.87907,93.87907,93.87907,97.361435,
96,89,79,92,94,94,93.87907,93.87907,93.87907,93.87907,97.52201,
97,87,81,94,96,91,93.87907,93.87907,93.87907,93.87907,98.97013,
97,88,81,93,95,94,93.87907,93.87907,93.87907,93.87907,98.99883,
95,89,83,92,95,94,93.87907,93.87907,93.87907,93.87907,99.3484,
