E1,E2,E3,E4,E5,E6,S1,S2,S3,S4,S5,
72,83,94,95,95,70,93.87907,93.87907,93.87907,93.87907,193.84361,
72,84,94,95,95,71,93.87907,93.87907,93.87907,93.87907,192.6244,
72,87,96,95,96,72,93.87907,93.87907,93.87907,93.87907,194.54884,
73,82,94,95,99,73,93.87907,93.87907,93.87907,93.87907,197.59898,
73,81,94,96,96,72,93.87907,93.87907,93.87907,93.87907,197.78148,
72,79,94,96,96,72,93.87907,93.87907,93.87907,93.87907,198.32848,
73,83,95,95,95,72,93.87907,93.87907,93.87907,93.87907,198.32848,
73,83,94,94,92,73,93.87907,93.87907,93.87907,93.87907,197.96565,
72,84,95,95,95,72,93.87907,93.87907,93.87907,93.87907,153.31483,
75,83,94,95,95,73,93.87907,93.87907,93.87907,93.87907,153.31483,
75,84,95,96,96,71,93.87907,93.87907,93.87907,93.87907,152.57155,
74,84,95,94,94,70,93.87907,93.87907,93.87907,93.87907,143.45023,
74,83,95,96,96,73,93.87907,93.87907,93.87907,93.87907,146.15347,
75,83,94,94,94,71,93.87907,93.87907,93.87907,93.87907,146.2494,
72,88,97,97,97,74,93.87907,93.87907,93.87907,93.87907,147.30876,
73,85,96,96,95,72,93.87907,93.87907,93.87907,93.87907,147.89435,
72,83,91,95,95,72,93.87907,93.87907,93.87907,93.87907,148.188,
73,82,94,94,95,71,93.87907,93.87907,93.87907,93.87907,148.48677,
73,84,95,96,96,72,93.87907,93.87907,93.87907,93.87907,149.48248,
73,84,95,95,96,73,93.87907,93.87907,93.87907,93.87907,149.98857,
75,85,94,95,97,74,93.87907,93.87907,93.87907,93.87907,101.0832,
77,84,94,96,94,73,93.87907,93.87907,93.87907,93.87907,101.43471,
70,84,96,96,96,74,93.87907,93.87907,93.87907,93.87907,101.72455,
74,82,94,93,90,73,93.87907,93.87907,93.87907,93.87907,102.149185,
75,84,95,95,92,75,93.87907,93.87907,93.87907,93.87907,102.514565,
75,80,95,96,95,73,93.87907,93.87907,93.87907,93.87907,102.149185,
75,83,95,96,96,76,93.87907,93.87907,93.87907,93.87907,103.15949,
74,84,94,95,95,73,93.87907,93.87907,93.87907,93.87907,102.952705,
76,84,95,95,97,75,93.87907,93.87907,93.87907,93.87907,103.02264,
75,84,95,96,95,73,93.87907,93.87907,93.87907,93.87907,102.68286,
74,83,94,94,92,73,93.87907,93.87907,93.87907,93.87907,102.08374,
74,82,93,95,95,74,93.87907,93.87907,93.87907,93.87907,100.614624,
